report_date,supervisor,activity_code,wbs_code,wbs_name,qty_executed,unit,manpower_cost,equipment_cost,manpower_lines,equipment_lines,remarks
2026-03-12,ismaila,2.6.6(i),2.6,Pier,150.000,cu.m.,500.00,10000.00,1,1,
2026-03-12,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,parvaiz,2.6.6(i),2.6,Pier,893.000,m,500.00,19000.00,1,4,
2026-03-12,ismaila,2.6.6(i)a,2.6,Pier,450.000,cu.m.,500.00,6000.00,1,1,
2026-03-12,vijaykumar,2.6.6(i)a,2.6,Pier,700.000,cu.m.,0,0,0,0,
2026-03-12,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,kbarman,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,parvaiz,2.7.6 (i),2.7,Abutment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,ismaila,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,kbarman,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,saiffuddin,3.2.6 (ii)a,3.2,Concrete RCC,400.000,cu.m.,0,15000.00,0,2,
2026-03-12,anirban,5.1.7 (iii),5.1,Bearings,26.000,lin.m.,2400.00,0,1,0,
2026-03-12,illayaraja,5.1.7 (iii),5.1,Bearings,18.000,cu.m.,5200.00,0,2,0,
2026-03-12,kbarman,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,vijaykumar,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,anirban,5.1.7 (iii)a,5.1,Bearings,16.000,sq.m.,8800.00,9000.00,1,1,
2026-03-12,illayaraja,5.1.7 (iii)a,5.1,Bearings,20.000,sq.m.,2300.00,0,2,0,
2026-03-12,kbarman,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,kbarman,5.10.6 (i),5.10,Anchor Blocks,40.000,sq.m.,0,0,0,0,
2026-03-12,parvaiz,5.10.6 (i),5.10,Anchor Blocks,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,illayaraja,5.2.6 (ii),5.2,Expansion Joints,80.000,kg.,1800.00,0,1,0,
2026-03-12,kbarman,5.2.6 (ii),5.2,Expansion Joints,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-12,illayaraja,9.1.6(ii),9.0,Approach Slab,150.000,cu.m.,8600.00,15500.00,2,4,
2026-03-12,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,ismaila,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,ismaila,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,saiffuddin,1.1,1.1,Site Establishment,3.000,m,1000.00,5000.00,1,1,
2026-03-13,vijaykumar,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,anirban,13.1.7(ix)b,13.0,Drainage,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,13.1.7(ix)b,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,anirban,13.1.7(ix)b1,13.0,Drainage,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,13.1.7(ix)b2,13.0,Drainage,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,18.3,18.3,Bituminous Layers,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,18.3.6,18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,ismaila,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,210.000,cu.m.,0,5000.00,0,1,
2026-03-13,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,420.000,cu.m.,3500.00,33000.00,2,3,
2026-03-13,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,vijaykumar,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,ismaila,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,2.4.6(i),2.4,Pile Cap,40.000,cu.m.,2500.00,5000.00,1,1,
2026-03-13,parvaiz,2.4.6(i),2.4,Pile Cap,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,ismaila,2.4.6(i)a,2.4,Pile Cap,500.000,cu.m.,1700.00,10500.00,2,3,
2026-03-13,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,2.6.6(i),2.6,Pier,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,ismaila,2.6.6(i),2.6,Pier,825.000,cu.m.,500.00,13000.00,1,2,
2026-03-13,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,parvaiz,2.6.6(i),2.6,Pier,0.010,m,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,ismaila,2.6.6(i)a,2.6,Pier,500.000,cu.m.,500.00,11000.00,1,2,
2026-03-13,vijaykumar,2.6.6(i)a,2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,parvaiz,2.7.6 (i),2.7,Abutment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,ismaila,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,3.2.6 (ii),3.2,Concrete RCC,250.000,cu.m.,500.00,2000.00,1,1,
2026-03-13,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,saiffuddin,3.2.6 (ii)a,3.2,Concrete RCC,280.000,cu.m.,0,15000.00,0,2,
2026-03-13,anirban,5.1.7 (iii),5.1,Bearings,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,vijaykumar,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,anirban,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,5.10.6 (i),5.10,Anchor Blocks,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,parvaiz,5.10.6 (i),5.10,Anchor Blocks,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,5.2.6 (ii),5.2,Expansion Joints,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,5.2.6 (ii),5.2,Expansion Joints,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,illayaraja,9.1.6(ii),9.0,Approach Slab,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-13,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,ismaila,1,1.0,Preliminaries,0.010,sq.m.,0,3000.00,0,1,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,kbarman,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,illayaraja,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,ismaila,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,saiffuddin,1.1,1.1,Site Establishment,13.000,m,1500.00,5000.00,1,1,
2026-03-14,vijaykumar,1.1,1.1,Site Establishment,200.000,cu.m.,0,3000.00,0,1,
2026-03-14,anirban,13.1.7(ix)b,13.0,Drainage,92.000,lin.m.,8000.00,6000.00,1,1,
2026-03-14,kbarman,13.1.7(ix)b,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,anirban,13.1.7(ix)b1,13.0,Drainage,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,kbarman,13.1.7(ix)b2,13.0,Drainage,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,illayaraja,18.3,18.3,Bituminous Layers,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,kbarman,18.3.6,18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,200.000,cu.m.,1500.00,10500.00,1,3,
2026-03-14,ismaila,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,250.000,cu.m.,1700.00,10000.00,2,1,
2026-03-14,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,850.000,cu.m.,5200.00,20000.00,3,1,
2026-03-14,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,1100.000,sq.m.,500.00,19000.00,1,3,
2026-03-14,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,650.000,cu.m.,3500.00,33000.00,2,3,
2026-03-14,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,4000.000,cu.m.,0,68000.00,0,2,
2026-03-14,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,vijaykumar,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,300.000,sq.m.,0,44000.00,0,3,
2026-03-14,illayaraja,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,kbarman,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,parvaiz,2.4.6(i),2.4,Pile Cap,0.010,sq.m.,1500.00,10000.00,1,3,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,ismaila,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,illayaraja,2.6.6(i),2.6,Pier,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,ismaila,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,parvaiz,2.6.6(i),2.6,Pier,100.000,m,1500.00,11000.00,1,3,
2026-03-14,ismaila,2.6.6(i)a,2.6,Pier,450.000,cu.m.,500.00,18500.00,1,4,
2026-03-14,vijaykumar,2.6.6(i)a,2.6,Pier,700.000,cu.m.,0,0,0,0,
2026-03-14,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,kbarman,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,ismaila,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,kbarman,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,saiffuddin,3.2.6 (ii)a,3.2,Concrete RCC,420.000,cu.m.,0,15000.00,0,2,
2026-03-14,illayaraja,5.1.7 (iii),5.1,Bearings,8.000,cu.m.,3200.00,0,1,0,
2026-03-14,kbarman,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,parvaiz,5.1.7 (iii),5.1,Bearings,0.010,lin.m.,2000.00,10000.00,2,3,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,vijaykumar,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,anirban,5.1.7 (iii)a,5.1,Bearings,38.000,sq.m.,4800.00,0,1,0,
2026-03-14,illayaraja,5.1.7 (iii)a,5.1,Bearings,18.000,sq.m.,2300.00,0,2,0,
2026-03-14,kbarman,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,kbarman,5.10.6 (i),5.10,Anchor Blocks,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,parvaiz,5.10.6 (i),5.10,Anchor Blocks,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,illayaraja,5.2.6 (ii),5.2,Expansion Joints,10.000,kg.,1800.00,0,1,0,
2026-03-14,kbarman,5.2.6 (ii),5.2,Expansion Joints,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-14,anirban,5.2.6 (ii)a,5.2,Expansion Joints,714.000,kg.,4500.00,0,1,0,
2026-03-14,illayaraja,9.1.6(ii),9.0,Approach Slab,200.000,sq.m.,1500.00,11000.00,1,2,
2026-03-14,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,ismaila,1,1.0,Preliminaries,0.010,sq.m.,0,3000.00,0,1,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,kbarman,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,illayaraja,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,saiffuddin,1.1,1.1,Site Establishment,9.000,m,1500.00,5000.00,1,1,
2026-03-15,vijaykumar,1.1,1.1,Site Establishment,300.000,cu.m.,0,3000.00,0,1,
2026-03-15,anirban,13.1.7(ix)b,13.0,Drainage,26.000,lin.m.,7200.00,9000.00,1,1,
2026-03-15,kbarman,13.1.7(ix)b,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,anirban,13.1.7(ix)b1,13.0,Drainage,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,kbarman,13.1.7(ix)b2,13.0,Drainage,775.000,kg.,3600.00,0,1,0,
2026-03-15,illayaraja,18.3,18.3,Bituminous Layers,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,kbarman,18.3.6,18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,300.000,sq.m.,1000.00,10500.00,1,3,
2026-03-15,ismaila,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,210.000,cu.m.,0,5000.00,0,1,
2026-03-15,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,100.000,lin.m.,0,5000.00,0,1,
2026-03-15,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,850.000,cu.m.,5200.00,40000.00,3,1,
2026-03-15,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,1150.000,sq.m.,2200.00,19000.00,2,3,
2026-03-15,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,850.000,cu.m.,3500.00,38000.00,2,3,
2026-03-15,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,4000.000,cu.m.,0,64000.00,0,3,
2026-03-15,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,vijaykumar,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,320.000,sq.m.,0,26000.00,0,2,
2026-03-15,illayaraja,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,kbarman,2.4.6(i),2.4,Pile Cap,70.000,cu.m.,3000.00,8000.00,1,2,
2026-03-15,parvaiz,2.4.6(i),2.4,Pile Cap,0.010,sq.m.,3000.00,16000.00,2,4,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,ismaila,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,illayaraja,2.6.6(i),2.6,Pier,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,ismaila,2.6.6(i),2.6,Pier,500.000,cu.m.,0,8000.00,0,2,
2026-03-15,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,parvaiz,2.6.6(i),2.6,Pier,60.000,m,1500.00,11000.00,1,3,
2026-03-15,ismaila,2.6.6(i)a,2.6,Pier,500.000,cu.m.,500.00,17500.00,1,4,
2026-03-15,vijaykumar,2.6.6(i)a,2.6,Pier,4000.000,cu.m.,0,0,0,0,
2026-03-15,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,kbarman,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,ismaila,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,kbarman,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-15,saiffuddin,3.2.6 (ii)a,3.2,Concrete RCC,400.000,cu.m.,0,20000.00,0,2,
